EUR/USD,20160729 20:51:24.600,1.11767,1.1177
EUR/USD,20160729 20:51:24.660,1.11767,1.1177
EUR/USD,20160729 20:51:24.809,1.11767,1.1177
EUR/USD,20160729 20:51:24.919,1.11767,1.11769
EUR/USD,20160729 20:51:25.263,1.11767,1.11769
EUR/USD,20160729 20:51:25.516,1.11767,1.1177
EUR/USD,20160729 20:51:25.545,1.11765,1.1177
EUR/USD,20160729 20:51:25.557,1.11764,1.11769
EUR/USD,20160729 20:51:25.580,1.11763,1.11769
EUR/USD,20160729 20:51:25.720,1.11763,1.11769
EUR/USD,20160729 20:51:25.820,1.11763,1.11769
EUR/USD,20160729 20:51:26.172,1.11763,1.11769
EUR/USD,20160729 20:51:26.177,1.11763,1.11769
EUR/USD,20160729 20:51:26.641,1.11763,1.11769
EUR/USD,20160729 20:51:27.114,1.11763,1.11769
EUR/USD,20160729 20:51:27.139,1.11763,1.11769
EUR/USD,20160729 20:51:27.385,1.11763,1.11769
EUR/USD,20160729 20:51:28.736,1.11763,1.11769
EUR/USD,20160729 20:51:28.861,1.11763,1.11769
EUR/USD,20160729 20:51:30.718,1.11763,1.11769
EUR/USD,20160729 20:51:31.301,1.11763,1.11769
EUR/USD,20160729 20:51:32.019,1.11763,1.11768
EUR/USD,20160729 20:51:32.063,1.11763,1.11768
EUR/USD,20160729 20:51:32.218,1.11763,1.11768
EUR/USD,20160729 20:51:32.300,1.11763,1.11768
EUR/USD,20160729 20:51:32.859,1.11763,1.11768
EUR/USD,20160729 20:51:32.904,1.11763,1.11768
EUR/USD,20160729 20:51:34.229,1.11763,1.11769
EUR/USD,20160729 20:51:34.350,1.11763,1.11769
EUR/USD,20160729 20:51:34.807,1.11763,1.11769
EUR/USD,20160729 20:51:35.660,1.11763,1.11769
EUR/USD,20160729 20:51:36.017,1.11763,1.11769
EUR/USD,20160729 20:51:36.133,1.11763,1.11769
EUR/USD,20160729 20:51:36.249,1.11763,1.11769
EUR/USD,20160729 20:51:37.191,1.11763,1.1177
EUR/USD,20160729 20:51:37.327,1.11763,1.1177
EUR/USD,20160729 20:51:38.374,1.11763,1.1177
EUR/USD,20160729 20:51:38.377,1.11765,1.1177
EUR/USD,20160729 20:51:38.390,1.11763,1.11769
EUR/USD,20160729 20:51:38.403,1.11764,1.11769
EUR/USD,20160729 20:51:38.413,1.11762,1.11768
EUR/USD,20160729 20:51:38.426,1.11763,1.1177
EUR/USD,20160729 20:51:38.586,1.11763,1.11769
EUR/USD,20160729 20:51:38.641,1.11763,1.11769
